UWI,START_DATE,OIL,GAS,WATER
RK301,2011-01-01,40043,33990,12831
CC504,2011-01-01,45136,25979,20390
TR129,2011-01-01,39112,20468,0
TR418,2011-01-01,59076,39650,1479
RK403,2011-01-01,30727,17177,10862
RK403,2011-01-01,27823,12735,15917
BR554,2011-02-01,5281,1252,878
DS652,2011-02-01,63651,54897,16652
RK114,2011-02-01,56904,51575,19320
RK171,2011-02-01,22664,13351,56
RK113,2011-02-01,7536,2988,1748
BR273,2011-02-01,23674,17870,564
CC142,2011-02-01,60001,47794,62
AB824,2011-02-01,6501,5114,43
TF267,2011-02-01,2322,5423,2
TF277,2011-02-01,77947,48362,1964
TR135,2011-02-01,39999,21542,729
TR336,2011-02-01,62948,52969,21575
RK738,2011-02-01,29446,17178,598
TR235,2011-02-01,16018,7043,338
TR855,2011-02-01,23836,12871,3315
TR129,2011-02-01,12651,6001,83
YP181,2011-02-01,23710,14106,1527
YP166,2011-02-01,27816,26244,5791
YP174,2011-02-01,41593,18790,37
TF642,2011-02-01,26274,10620,4375
DS234,2011-02-01,25311,11358,7787
RK794,2011-02-01,37429,15986,8389
TF267,2011-02-01,36680,25881,229
DS773,2011-02-01,40667,52264,412
ON848,2011-02-01,55414,46815,361
CC782,2011-02-01,42525,35721,5846
TF846,2011-02-01,69143,43943,381
TR811,2011-02-01,49996,27192,1109
AB323,2011-02-01,51298,46008,185
BR159,2011-02-01,11524,2652,2797
ON575,2011-02-01,9625,3412,0
AB590,2011-02-01,21357,13880,22
BR312,2011-02-01,17300,18238,71075
CC646,2011-02-01,17159,7951,9949
TR129,2011-02-01,45278,25618,136
TF533,2011-02-01,83088,29229,5460
TR382,2011-02-01,28541,23054,80
YP355,2011-02-01,25529,12591,4983
YP861,2011-02-01,13898,21344,1943
YP655,2011-02-01,56367,35507,0
BR710,2011-02-01,31924,22464,66
TR382,2011-02-01,41439,35517,207
ON417,2011-02-01,2408,2517,53
TR400,2011-02-01,38743,29088,1213
DS773,2011-02-01,50625,71547,1225
RK153,2011-02-01,41723,48706,163
AB460,2011-02-01,22620,18061,0
AB456,2011-02-01,55588,50807,15581
ON804,2011-02-01,53493,13300,671
ON804,2011-02-01,59050,26016,4951
ON120,2011-02-01,66242,40730,130
RK301,2011-02-01,42402,32473,3013
CC872,2011-02-01,38869,39156,70
DS241,2011-02-01,45834,30641,45
YP471,2011-02-01,19865,8557,98
AB344,2011-02-01,11161,6659,4336
CC636,2011-02-01,47274,19380,12281
ON120,2011-02-01,33198,21940,834
TR797,2011-02-01,54321,46339,1354
RK403,2011-02-01,18907,11063,6220
RK361,2011-02-01,3261,5719,5270
CC865,2011-02-01,1406,417,1717
BR836,2011-02-01,48788,23875,900
BR164,2011-02-01,16360,10569,3234
RK403,2011-02-01,22875,16356,14993
ON333,2011-02-01,22849,10786,1914
ON442,2011-02-01,36657,31211,27
TR694,2011-02-01,20369,12012,9202
ON663,2011-02-01,29254,20156,164
ON231,2011-02-01,44142,25252,13044
BR832,2011-02-01,39184,51709,428
DS558,2011-02-01,37705,25625,0
DS684,2011-02-01,35655,18187,104
YP549,2011-02-01,40410,16514,1073
YP552,2011-02-01,36811,22566,39
CC649,2011-02-01,34176,24056,1262
AB119,2011-02-01,45967,27115,10555
BR254,2011-02-01,15079,8245,0
DS105,2011-02-01,8095,2099,149
YP534,2011-02-01,24630,14689,7262
ON506,2011-02-01,51805,44619,2348
TF277,2011-02-01,32356,14549,30
YP468,2011-02-01,34969,7000,53
YP203,2011-02-01,54156,43496,174
TF177,2011-02-01,31978,19243,119
ON602,2011-02-01,35928,30479,0
DS884,2011-02-01,27379,18751,11692
AB406,2011-02-01,33037,13310,219
CC374,2011-02-01,27436,17407,4780
AB590,2011-02-01,14950,10216,1037
CC464,2011-02-01,12974,5938,22138
TF222,2011-02-01,34952,15781,1320
ON316,2011-02-01,59582,34196,0
DS780,2011-02-01,51677,35873,0
TR387,2011-02-01,34716,19183,204
ON333,2011-02-01,50928,29520,5364
YP412,2011-02-01,26506,19115,80
AB559,2011-02-01,62484,53745,30977
ON663,2011-02-01,19200,6790,110
TF149,2011-02-01,40187,26929,9978
AB424,2011-02-01,22898,28847,3042
BR763,2011-02-01,28949,20986,0
AB517,2011-02-01,66109,46151,62
YP174,2011-02-01,58081,27540,1468
TR418,2011-02-01,50796,36814,1464
TR455,2011-02-01,48231,23728,16284
TF149,2011-02-01,53356,34642,9694
DS150,2011-02-01,31749,27793,14557
DS780,2011-02-01,59467,22385,216
CC479,2011-02-01,27294,12257,4971
ON519,2011-02-01,43402,27509,90
DS263,2011-02-01,27307,8926,2008
ON765,2011-02-01,44159,45379,0
CC627,2011-02-01,23119,12159,3263
ON563,2011-02-01,14714,10658,49
AB513,2011-02-01,33027,12565,13083
RK789,2011-02-01,28775,18117,58
CC669,2011-02-01,36506,14237,2495
YP676,2011-02-01,13484,42062,42539
ON829,2011-02-01,59438,49752,23197
YP714,2011-02-01,47437,37825,0
DS441,2011-02-01,38538,19313,40
TR336,2011-02-01,24834,20587,9358
TR729,2011-02-01,30921,5906,382
YP181,2011-02-01,23871,19371,808
DS161,2011-02-01,27598,19449,13688
AB295,2011-02-01,79336,39906,59
TF696,2011-02-01,31627,22424,30442
RK302,2011-02-01,6066,1987,16
TR331,2011-02-01,42462,48817,108
ON506,2011-02-01,31871,27469,3569
TR516,2011-02-01,41433,27977,45
TR376,2011-02-01,55855,39061,0
TF850,2011-02-01,40000,27641,1032
RK450,2011-02-01,31957,13826,2129
BR772,2011-02-01,49855,45877,1776
BR297,2011-02-01,40365,15626,0
YP220,2011-02-01,3771,2556,1147
TF770,2011-02-01,32969,21453,235
TR444,2011-02-01,23757,8754,4150
TF740,2011-02-01,37461,18523,0
TF222,2011-02-01,1,0,0
CC310,2011-02-01,20576,21537,3855
DS698,2011-02-01,31554,15979,12039
CC504,2011-02-01,62740,47177,17258
ON308,2011-02-01,37734,17823,869
DS689,2011-02-01,38720,16754,6479
CC482,2011-02-01,31050,16842,4267
ON829,2011-02-01,28970,36431,72
RK375,2011-02-01,31325,21834,425
DS887,2011-02-01,3073,623,1825
TR235,2011-02-01,14445,6761,11
AB295,2011-02-01,64232,32368,124
TR107,2011-02-01,39635,21410,721
YP768,2011-02-01,7371,4553,12763
BR430,2011-02-01,33068,31000,40
TF381,2011-02-01,18346,15934,4147
TF611,2011-02-01,33074,35418,438
RK450,2011-02-01,43274,23459,6360
AB879,2011-02-01,13002,6148,0
DS161,2011-02-01,31531,40725,13085
CC504,2011-02-01,35427,18246,6529
TR701,2011-02-01,20535,156078,997
YP229,2011-02-01,42625,18659,1146
AB540,2011-02-01,27618,15691,337
TR843,2011-02-01,36457,22054,7899
BR554,2011-02-01,9505,16507,5856
DS241,2011-02-01,50394,76532,256
RK539,2011-02-01,39262,37070,50
ON463,2011-02-01,33413,38890,35
RK453,2011-02-01,40378,19397,0
RK747,2011-02-01,42250,25282,5820
RK301,2011-02-01,50260,34538,1279
DS607,2011-02-01,29454,13873,1181
BR433,2011-02-01,27108,14616,0
BR477,2011-02-01,36393,16553,2809
RK302,2011-02-01,56748,37885,1487
CC782,2011-02-01,27698,12842,377
DS150,2011-02-01,13323,4835,2524
RK318,2011-02-01,33506,17008,22318
CC565,2011-02-01,32457,12683,0
CC142,2011-02-01,29097,16450,297
TF719,2011-02-01,41846,25526,4133
YP785,2011-02-01,37530,26788,20848
ON848,2011-02-01,64044,48727,417
CC649,2011-02-01,42409,21397,288
DS698,2011-02-01,25621,11369,6829
TF172,2011-02-01,34912,18907,3187
BR273,2011-02-01,66050,41272,1186
YP737,2011-02-01,33800,19661,15
TF585,2011-02-01,34244,18159,376
ON231,2011-02-01,49447,36768,12083
CC643,2011-02-01,32233,18033,1513
AB560,2011-02-01,43380,34122,309
AB540,2011-02-01,49452,36125,4437
CC565,2011-02-01,44383,22523,1804
DS546,2011-02-01,28166,16933,40
AB838,2011-02-01,48700,38408,811
AB456,2011-02-01,20312,14215,2063
AB735,2011-02-01,194,40,60
YP821,2011-02-01,30821,20701,575
YP170,2011-02-01,37570,37386,68
AB119,2011-02-01,22520,11603,869
YP549,2011-02-01,62536,35664,1514
RK279,2011-02-01,41444,25566,6337
YP203,2011-02-01,25328,9901,316
CC653,2011-02-01,24007,19868,49839
TF719,2011-02-01,32766,16158,1466
ON469,2011-02-01,24249,14012,107
YP166,2011-02-01,39281,32374,2674
TR507,2011-02-01,5810,3386,6362
CC627,2011-02-01,8541,4442,192
RK113,2011-03-01,14517,5014,977
CC649,2011-03-01,33850,28897,52
CC482,2011-03-01,32754,18707,3869
RK539,2011-03-01,56714,33371,2580
TR516,2011-03-01,55708,37194,44
YP166,2011-03-01,39659,53053,3366
YP552,2011-03-01,36251,31987,0
ON463,2011-03-01,48587,42383,42
CC565,2011-03-01,34525,16465,0
TF850,2011-03-01,49880,29245,1052
DS558,2011-03-01,48725,25277,0
RK301,2011-03-01,44972,55396,10
DS698,2011-03-01,27501,18379,13144
YP203,2011-03-01,76694,12223,1933
AB559,2011-03-01,67220,45258,42925
ON519,2011-03-01,36771,38968,85
DS161,2011-03-01,46172,34823,17855
TR455,2011-03-01,53138,38241,21174
YP174,2011-03-01,59819,46306,1716
CC374,2011-03-01,34177,28808,4881
CC627,2011-03-01,56185,40829,294
RK747,2011-03-01,39955,16373,4033
YP549,2011-03-01,69859,48807,2981
TF719,2011-03-01,59996,35102,6307
BR297,2011-03-01,42016,20472,157
TF149,2011-03-01,52333,44468,16414
ON602,2011-03-01,38526,31335,0
ON663,2011-03-01,16379,10297,211
YP737,2011-03-01,32267,20018,0
RK403,2011-03-01,20455,11709,11981
AB406,2011-03-01,32919,19147,188
TR444,2011-03-01,22858,9454,6084
ON563,2011-03-01,16080,10226,0
TF533,2011-03-01,65800,29943,8008
TF611,2011-03-01,51305,48436,657
TR107,2011-03-01,35488,23657,1620
YP534,2011-03-01,30644,17826,7582
CC669,2011-03-01,42220,19906,5295
TR235,2011-03-01,26904,15093,506
TR129,2011-03-01,21824,8947,99
TF719,2011-03-01,38616,20501,2965
CC142,2011-03-01,41437,25809,373
DS780,2011-03-01,84899,48374,0
CC865,2011-03-01,12281,3937,12418
TF585,2011-03-01,41761,26323,436
AB424,2011-03-01,39013,37275,4461
AB838,2011-03-01,98632,42240,241
TR694,2011-03-01,35882,21441,9315
TR701,2011-03-01,46186,35309,17013
AB879,2011-03-01,43311,13426,0
AB323,2011-03-01,42379,44570,42
RK794,2011-03-01,37686,19324,8562
AB295,2011-03-01,86113,43839,0
TR455,2011-03-01,242,131,15
DS773,2011-03-01,58545,123207,1077
YP468,2011-03-01,44045,11774,65
ON417,2011-03-01,9855,8243,159
AB590,2011-03-01,49197,23175,36
YP229,2011-03-01,41112,21165,1073
TF566,2011-03-01,26235,16416,102
TF149,2011-03-01,42907,18629,6785
TF410,2011-03-01,22,11,0
TR797,2011-03-01,91902,70985,5210
BR273,2011-03-01,31694,33475,42
BR254,2011-03-01,37023,14035,0
CC649,2011-03-01,49585,42789,4494
CC643,2011-03-01,20288,19654,2869
TR507,2011-03-01,36042,18853,47785
YP174,2011-03-01,29885,13054,1655
CC310,2011-03-01,25377,29837,4336
TF277,2011-03-01,82012,54414,2514
RK171,2011-03-01,47298,26018,554
RK153,2011-03-01,52126,53266,46
DS150,2011-03-01,35906,19717,2364
ON829,2011-03-01,38461,45889,85
BR164,2011-03-01,47935,25690,5624
BR710,2011-03-01,37556,31780,248
TF740,2011-03-01,40808,30710,0
BR159,2011-03-01,5870,1070,1040
ON506,2011-03-01,38991,41309,3669
RK301,2011-03-01,48053,38713,5100
TR400,2011-03-01,34829,37286,1057
ON663,2011-03-01,35943,29033,0
YP355,2011-03-01,34445,25319,7960
CC627,2011-03-01,23118,11696,561
RK302,2011-03-01,6581,2398,0
TR336,2011-03-01,35421,50784,22759
TF770,2011-03-01,45657,29728,238
TF381,2011-03-01,39033,19952,6442
DS884,2011-03-01,39762,22140,11695
RK450,2011-03-01,30154,14336,2501
AB119,2011-03-01,53180,46772,12497
DS241,2011-03-01,33399,43977,0
BR836,2011-03-01,53649,32618,1069
ON765,2011-03-01,47974,50878,137
BR772,2011-03-01,67374,57340,1612
AB456,2011-03-01,28509,27867,1270
CC464,2011-03-01,9692,6543,25091
AB119,2011-03-01,20682,12265,1228
TR376,2011-03-01,52958,51253,0
TR855,2011-03-01,34469,21555,3629
YP676,2011-03-01,10725,46641,45137
TF267,2011-03-01,35010,37855,232
ON333,2011-03-01,25530,13134,1141
ON120,2011-03-01,97286,79656,176
RK375,2011-03-01,39159,20274,450
RK789,2011-03-01,37316,21320,179
DS689,2011-03-01,21602,13615,2622
BR430,2011-03-01,39498,36985,0
YP714,2011-03-01,65796,43327,0
TR387,2011-03-01,45282,25400,255
AB517,2011-03-01,79173,92694,30
ON804,2011-03-01,72311,36489,4308
DS684,2011-03-01,31026,23626,36
AB540,2011-03-01,67240,45370,4227
ON316,2011-03-01,45114,25611,0
BR312,2011-03-01,15349,4959,46125
RK403,2011-03-01,28378,15928,12975
DS241,2011-03-01,87314,80906,382
ON333,2011-03-01,51785,51487,5424
AB344,2011-03-01,22548,15954,5986
RK361,2011-03-01,8263,13814,11930
BR273,2011-03-01,82041,83404,1593
AB560,2011-03-01,45472,37728,150
YP655,2011-03-01,77362,53724,0
TR135,2011-03-01,36429,27037,1531
TR129,2011-03-01,65178,57202,0
YP170,2011-03-01,44646,30915,651
CC504,2011-03-01,61184,42218,14786
AB460,2011-03-01,27183,18420,0
AB513,2011-03-01,21185,6804,7962
TR331,2011-03-01,55996,47650,51
CC636,2011-03-01,56466,33665,17585
AB540,2011-03-01,28075,1491,2164
ON231,2011-03-01,50545,41852,16380
CC479,2011-03-01,28571,20252,6560
DS773,2011-03-01,67515,118100,497
AB295,2011-03-01,81140,17054,894
AB456,2011-03-01,55610,48438,15595
CC782,2011-03-01,28748,24829,577
CC142,2011-03-01,87258,67339,0
CC782,2011-03-01,79039,60234,5683
ON848,2011-03-01,69613,78712,104
YP861,2011-03-01,30323,32670,3589
ON804,2011-03-01,63109,38406,348
TF696,2011-03-01,31801,19084,46244
ON231,2011-03-01,62982,48780,3767
AB735,2011-03-01,162,41,68
TR729,2011-03-01,36731,24953,641
ON442,2011-03-01,28168,38676,0
RK279,2011-03-01,29805,23779,4696
DS105,2011-03-01,13066,4458,269
TR235,2011-03-01,14854,8621,17
TR418,2011-03-01,70665,49303,1640
DS234,2011-03-01,19853,12760,7930
TR811,2011-03-01,68253,15052,20226
DS161,2011-03-01,32199,21485,2866
DS546,2011-03-01,45088,21394,43
DS150,2011-03-01,47445,47864,15240
DS441,2011-03-01,42511,20724,34
ON575,2011-03-01,18420,7720,0
YP203,2011-03-01,67730,5836,2144
YP373,2011-03-01,232,56,10
ON829,2011-03-01,63656,29403,27290
YP785,2011-03-01,14727,11000,14208
BR763,2011-03-01,43665,29545,148
TR382,2011-03-01,58892,52426,232
DS263,2011-03-01,36500,15462,5390
TF172,2011-03-01,31283,21483,4605
AB590,2011-03-01,22449,11379,6224
YP768,2011-03-01,18330,7897,21243
ON798,2011-03-01,22,16,0
CC872,2011-03-01,50290,49457,32
RK738,2011-03-01,20111,10701,399
RK450,2011-03-01,73012,46250,15004
TF642,2011-03-01,32652,13409,4756
CC504,2011-03-01,82103,60742,13698
TF846,2011-03-01,76317,57302,385
YP181,2011-03-01,34805,32197,942
TF222,2011-03-01,41117,20933,1518
TF277,2011-03-01,43629,20826,687
RK114,2011-03-01,56438,51451,18765
DS607,2011-03-01,33031,19836,1613
YP373,2011-03-01,1971,5122,31
ON848,2011-03-01,78404,73472,0
TR382,2011-03-01,49817,76907,209
DS780,2011-03-01,60993,38915,1510
RK318,2011-03-01,43697,21288,32025
ON506,2011-03-01,53731,75360,3365
YP181,2011-03-01,39004,25349,1307
ON120,2011-03-01,45053,34769,1220
BR477,2011-03-01,35149,18905,3944
YP166,2011-03-01,43261,39630,15038
YP549,2011-03-01,47991,22855,1480
CC565,2011-03-01,68487,43964,1952
TR336,2011-03-01,19174,17610,3225
BR832,2011-03-01,55143,80105,480
DS652,2011-03-01,62692,41956,16715
ON308,2011-03-01,48783,22508,1507
CC653,2011-03-01,28381,14400,33159
DS698,2011-03-01,37709,25084,13002
YP821,2011-03-01,35488,26190,796
YP412,2011-03-01,22264,24827,10
TF177,2011-03-01,31011,25619,60
AB824,2011-03-01,6525,5517,47
BR433,2011-03-01,42299,21828,0
YP471,2011-03-01,15330,6575,73
TR843,2011-03-01,34487,31839,9098
RK302,2011-03-01,61273,43736,1494
ON469,2011-03-01,45762,23111,89
RK453,2011-03-01,32592,22378,0
AB560,2011-04-01,26571,26901,0
TF177,2011-04-01,41460,28114,230
YP203,2011-04-01,68396,61576,783
CC142,2011-04-01,77739,77801,195
CC627,2011-04-01,52668,50845,12337
ON463,2011-04-01,34610,46173,48
YP181,2011-04-01,36917,30673,1228
CC865,2011-04-01,6758,3353,12596
BR254,2011-04-01,43104,31468,0
AB540,2011-04-01,30775,1598,1910
TF381,2011-04-01,34678,33964,6290
AB295,2011-04-01,67527,38817,148
AB406,2011-04-01,22255,12443,145
ON316,2011-04-01,60892,23470,0
RK301,2011-04-01,51786,50046,9277
BR433,2011-04-01,44040,32464,236
TR235,2011-04-01,16371,10301,16
AB456,2011-04-01,39994,45878,6004
TR444,2011-04-01,31596,19288,9895
CC479,2011-04-01,29526,15454,5169
CC482,2011-04-01,30537,19539,3789
TF740,2011-04-01,36194,29442,0
CC636,2011-04-01,42303,25778,24329
TF566,2011-04-01,26277,15639,76
CC142,2011-04-01,43701,27643,0
CC464,2011-04-01,13615,7503,32477
TR855,2011-04-01,26945,10515,3904
YP166,2011-04-01,34088,43767,2753
TF719,2011-04-01,80567,56114,10142
TF611,2011-04-01,46262,32762,0
YP655,2011-04-01,79902,50180,0
YP373,2011-04-01,1133,2220,25
AB323,2011-04-01,38943,33676,0
AB344,2011-04-01,24127,17542,5000
YP676,2011-04-01,15378,64208,55070
RK375,2011-04-01,31714,23418,604
DS607,2011-04-01,40334,14743,1684
ON231,2011-04-01,44478,31050,13299
TR516,2011-04-01,42465,35132,50
TR107,2011-04-01,24619,1846,271
ON829,2011-04-01,31259,52002,67
YP229,2011-04-01,39349,24617,1535
AB119,2011-04-01,56709,42862,13332
DS773,2011-04-01,64006,174238,1860
RK301,2011-04-01,59302,70177,1856
ON519,2011-04-01,51805,43746,79
YP166,2011-04-01,62563,40050,16848
TR843,2011-04-01,9421,8207,3559
DS780,2011-04-01,86488,72346,0
RK361,2011-04-01,7344,13916,15922
TR129,2011-04-01,19535,8130,161
DS441,2011-04-01,47007,21494,0
YP468,2011-04-01,34094,11226,99
BR164,2011-04-01,23733,17419,3511
TR382,2011-04-01,47515,47379,237
ON848,2011-04-01,96749,77674,0
BR273,2011-04-01,38105,35316,51
AB559,2011-04-01,18802,17780,14441
BR772,2011-04-01,64375,33349,3420
RK450,2011-04-01,75962,56531,13418
TF172,2011-04-01,64863,41386,3214
CC627,2011-04-01,20442,12066,379
CC669,2011-04-01,33164,15939,5848
BR710,2011-04-01,39003,24066,404
TR336,2011-04-01,56655,44575,16482
TR336,2011-04-01,22572,20625,11855
TR235,2011-04-01,28363,16715,632
TF222,2011-04-01,39803,16905,1816
YP174,2011-04-01,24966,15153,1400
CC649,2011-04-01,29267,22568,0
YP170,2011-04-01,53024,52781,73
CC310,2011-04-01,37764,48125,5163
TR701,2011-04-01,14294,15422,5219
DS773,2011-04-01,44921,122199,637
DS150,2011-04-01,48537,47104,11835
DS161,2011-04-01,47605,29393,13380
RK453,2011-04-01,48551,26505,0
ON442,2011-04-01,28382,28287,350
TR694,2011-04-01,26915,19785,9955
DS150,2011-04-01,33735,24711,2001
ON120,2011-04-01,79527,53235,895
AB879,2011-04-01,60583,31237,0
TF770,2011-04-01,41005,33447,138
CC374,2011-04-01,29992,1479,6980
CC782,2011-04-01,78514,74214,5095
DS161,2011-04-01,25461,19687,4277
RK450,2011-04-01,41143,16521,2457
YP174,2011-04-01,55159,32534,2293
YP412,2011-04-01,22285,17216,116
TF149,2011-04-01,49395,17723,6731
CC872,2011-04-01,44534,48874,46
TR331,2011-04-01,51117,45697,59
DS884,2011-04-01,33137,24071,7790
TF585,2011-04-01,44444,22418,409
ON333,2011-04-01,55812,36236,3126
RK114,2011-04-01,50891,65086,28740
BR297,2011-04-01,32173,20929,0
ON469,2011-04-01,35915,22632,88
YP737,2011-04-01,37899,27420,0
RK738,2011-04-01,19182,10003,442
TF719,2011-04-01,33808,19523,4823
AB424,2011-04-01,34376,29652,3871
CC504,2011-04-01,56373,33948,9227
CC643,2011-04-01,21309,15897,4880
CC504,2011-04-01,71742,43368,22237
AB119,2011-04-01,26788,12677,1065
DS689,2011-04-01,24418,18114,3494
BR430,2011-04-01,45852,39397,45
CC649,2011-04-01,34379,37783,0
TF277,2011-04-01,45829,16550,643
ON120,2011-04-01,75675,39809,772
RK171,2011-04-01,44260,24677,189
DS241,2011-04-01,82551,99707,419
RK403,2011-04-01,30968,22581,11135
TR811,2011-04-01,55683,15845,22429
AB517,2011-04-01,93038,103549,101
CC565,2011-04-01,33197,18485,0
TR135,2011-04-01,41891,33999,1696
TF850,2011-04-01,52550,34796,975
TF267,2011-04-01,40882,45179,35
DS234,2011-04-01,20560,14562,5504
TF696,2011-04-01,32546,21238,45043
TR376,2011-04-01,42592,38782,0
YP714,2011-04-01,55172,51229,0
TR797,2011-04-01,67507,61123,5024
ON333,2011-04-01,34338,10857,2088
AB590,2011-04-01,29780,25972,123
CC653,2011-04-01,29351,13921,39774
YP181,2011-04-01,37376,29239,626
TF846,2011-04-01,46225,27270,364
YP785,2011-04-01,28416,39304,16726
TR418,2011-04-01,40336,32536,901
ON663,2011-04-01,16344,8943,183
BR836,2011-04-01,45050,38718,1231
AB540,2011-04-01,38273,25782,3846
RK747,2011-04-01,43176,21000,5587
ON506,2011-04-01,55167,62195,5171
AB295,2011-04-01,91685,60926,194
ON231,2011-04-01,55998,53000,4804
ON663,2011-04-01,42784,29743,0
DS263,2011-04-01,27372,4842,3948
YP768,2011-04-01,10144,8528,21990
DS780,2011-04-01,81957,33109,3096
DS546,2011-04-01,46212,17683,42
AB590,2011-04-01,24506,12299,6405
DS652,2011-04-01,56368,46389,20730
TR129,2011-04-01,69583,55059,0
CC565,2011-04-01,70878,36176,2338
CC782,2011-04-01,19342,21831,877
RK279,2011-04-01,33615,21837,7564
DS241,2011-04-01,36612,37685,0
BR477,2011-04-01,37982,25755,4247
AB824,2011-04-01,8820,5784,55
ON804,2011-04-01,50648,36917,1492
RK789,2011-04-01,44729,13879,0
AB456,2011-04-01,27459,28371,3091
YP861,2011-04-01,33759,39053,3133
ON602,2011-04-01,41547,14801,23
BR312,2011-04-01,5083,1592,17499
RK318,2011-04-01,24484,24662,39749
ON563,2011-04-01,15454,14685,0
RK153,2011-04-01,54283,72374,132
RK794,2011-04-01,35283,24007,20919
TF277,2011-04-01,70809,54313,2763
TR455,2011-04-01,49898,39464,15749
AB513,2011-04-01,12202,3699,6382
ON308,2011-04-01,43171,9092,1771
TF149,2011-04-01,69921,35667,9351
YP355,2011-04-01,32417,22640,6488
YP549,2011-04-01,91352,45800,2579
RK539,2011-04-01,45969,36436,0
YP549,2011-04-01,37575,23206,1108
TF533,2011-04-01,60344,43159,21005
TR729,2011-04-01,29617,19278,558
AB838,2011-04-01,66783,34668,0
