UWI,START_DATE,OIL,GAS,WATER
ON506,1993-07-01,23770,18345,0
TR701,1993-07-01,14409,13066,1593
BR836,1993-07-01,81264,63087,0
ON120,1993-07-01,97942,52816,0
CC479,1993-07-01,57722,55133,1103
YP676,1993-07-01,60130,60174,8761
BR819,1993-07-01,16325,9615,0
TR843,1993-07-01,40432,25395,323
DS378,1993-07-01,43856,28128,1191
TF149,1993-07-01,58494,40315,226
RK403,1993-07-01,54894,40463,0
BR710,1993-07-01,35519,27576,476
BR430,1993-07-01,28509,16690,0
BR772,1993-07-01,83679,45186,0
DS241,1993-08-01,91859,57047,0
CC849,1993-08-01,45604,42382,1135
TF149,1993-08-01,69610,86757,26
CC636,1993-08-01,63360,47985,1266
CC154,1993-08-01,115966,87360,2067
AB388,1993-08-01,46303,24307,0
ON369,1993-08-01,26770,19467,270
TR331,1993-08-01,45925,33652,133
ON765,1993-08-01,97193,66297,0
TR235,1993-08-01,49010,29697,0
TF850,1993-08-01,59063,42526,513
RK345,1993-08-01,78466,82788,1407
RK114,1993-08-01,63908,45499,616
CC782,1993-08-01,63974,48962,997
ON893,1993-08-01,47027,38808,3116
CC464,1993-08-01,16339,9719,884
RK113,1993-08-01,44441,29224,11735
YP412,1993-08-01,43978,34814,0
YP714,1993-08-01,67905,48968,0
TF143,1993-08-01,60780,49636,157
ON369,1993-08-01,33484,12371,281
YP220,1993-08-01,61551,28586,0
YP467,1993-08-01,29859,28534,7353
CC782,1993-08-01,58314,42967,697
YP821,1993-08-01,45993,35347,521
CC310,1993-08-01,66936,36571,2593
TF611,1993-08-01,115120,94379,0
RK403,1993-08-01,122493,80881,0
ON231,1993-08-01,17312,17725,312
RK539,1993-08-01,48463,45770,0
TR701,1993-08-01,2486,1449,238
YP552,1993-08-01,18901,12415,97
DS378,1993-08-01,37380,29748,1310
TF149,1993-08-01,53850,47288,310
CC872,1993-08-01,100373,76377,0
ON120,1993-08-01,112813,72006,0
ON397,1993-08-01,37594,23679,1161
TF267,1993-08-01,21980,15483,312
CC482,1993-08-01,25153,20296,108
AB735,1993-08-01,81137,67342,1726
DS773,1993-08-01,11951,6988,0
CC479,1993-08-01,48653,40985,1017
BR430,1993-08-01,17267,18346,0
RK113,1993-08-01,21390,10891,473
TR387,1993-08-01,94829,64899,0
CC310,1993-08-01,88111,70653,9999
YP552,1993-08-01,16253,9867,1290
CC154,1993-08-01,25376,20658,224
AB460,1993-08-01,91625,95483,0
CC504,1993-08-01,53057,28602,5827
AB590,1993-08-01,125368,93616,880
TR455,1993-08-01,58850,67142,1319
ON575,1993-08-01,106962,97339,0
TF359,1993-08-01,50593,45109,125
YP220,1993-08-01,64995,34938,0
TR336,1993-08-01,55510,45774,0
ON506,1993-08-01,13241,12550,0
TF143,1993-08-01,72128,61308,200
AB742,1993-08-01,2359,1533,0
RK153,1993-08-01,33384,20323,0
BR819,1993-08-01,13492,11848,0
RK361,1993-08-01,7209,4558,61
RK514,1993-08-01,105280,116662,0
BR264,1993-08-01,14962,7784,0
RK361,1993-08-01,40279,30830,730
TR758,1993-08-01,57986,34959,0
DS416,1993-08-01,117335,115036,127
CC495,1993-08-01,71586,57985,0
DS773,1993-08-01,14746,7457,0
CC464,1993-08-01,52151,46260,6594
ON316,1993-08-01,81231,59914,0
TF585,1993-08-01,99225,82948,0
BR832,1993-08-01,44710,32210,0
BR772,1993-08-01,45099,38188,0
CC479,1993-08-01,51590,41880,1155
AB388,1993-08-01,45036,39406,0
RK153,1993-08-01,27338,21414,0
RK345,1993-08-01,86433,51383,259
TR382,1993-08-01,120127,103824,231
TR843,1993-08-01,34893,19383,235
TR235,1993-08-01,105172,110338,247
TR336,1993-08-01,112528,72811,1439
ON506,1993-08-01,20468,18706,0
AB560,1993-08-01,54156,53756,0
DS698,1993-08-01,21165,10711,342
RK301,1993-08-01,10289,8267,93
CC849,1993-08-01,24350,12665,4808
RK403,1993-08-01,68140,45014,0
TF359,1993-08-01,47285,32619,1308
BR836,1993-08-01,58893,68305,0
TR843,1993-08-01,46159,22807,414
RK114,1993-08-01,42920,33143,5333
TF695,1993-08-01,37433,22259,0
RK301,1993-08-01,12672,7097,70
DS241,1993-08-01,39866,37797,0
AB590,1993-08-01,74227,57836,2018
TR455,1993-08-01,31743,26756,264
BR219,1993-08-01,91661,65338,0
ON397,1993-08-01,36704,18919,1245
DS378,1993-08-01,36180,25627,2894
BR254,1993-08-01,54426,47095,75
TF172,1993-08-01,59345,39862,268
BR710,1993-08-01,30527,38123,459
BR772,1993-08-01,72079,46850,0
DS652,1993-08-01,29954,27466,394
BR264,1993-08-01,19348,8752,0
BR430,1993-08-01,14401,9766,0
TF335,1993-08-01,99859,51545,0
ON893,1993-08-01,58160,52641,9114
ON231,1993-08-01,28014,23979,0
RK539,1993-08-01,95943,79674,0
DS652,1993-08-01,47683,39233,0
ON804,1993-08-01,100012,61478,96
TF740,1993-08-01,107122,89233,34
TF407,1993-08-01,105263,70622,0
ON120,1993-08-01,111418,62437,0
YP181,1993-08-01,89867,98576,9082
TR791,1993-08-01,26519,13587,56
TR382,1993-08-01,68670,74137,203
TR516,1993-08-01,49627,54378,715
YP676,1993-08-01,64150,49909,8192
TF335,1993-08-01,119991,82779,451
TR400,1993-08-01,27394,27452,614
TR758,1993-08-01,65463,43054,183
TF695,1993-08-01,35632,20627,0
YP471,1993-08-01,60179,60278,0
YP821,1993-08-01,42366,36114,852
AB344,1993-08-01,60913,48527,0
ON575,1993-08-01,57144,64170,254
DS698,1993-08-01,13280,9158,58
TF267,1993-08-01,5510,2998,0
AB735,1993-08-01,101021,58179,1096
ON804,1993-08-01,65469,44101,164
AB742,1993-08-01,92328,48430,1745
TF740,1993-08-01,103514,87621,53
BR819,1993-08-01,28309,19730,1263
CC504,1993-08-01,80618,43779,299
TR791,1993-08-01,42720,25300,20675
YP181,1993-08-01,76363,65233,15614
CC636,1993-09-01,55715,44107,1047
TR387,1993-09-01,92624,59474,0
TR758,1993-09-01,68895,35038,0
RK345,1993-09-01,89588,55866,236
CC482,1993-09-01,33455,14588,196
RK539,1993-09-01,39368,40634,0
BR254,1993-09-01,42670,44979,94
TF740,1993-09-01,87919,74702,31
BR819,1993-09-01,29189,17572,1112
TR336,1993-09-01,64894,41401,0
TF585,1993-09-01,108550,95190,0
AB590,1993-09-01,77708,70129,2716
TR758,1993-09-01,55845,27685,117
BR772,1993-09-01,75095,51494,0
BR832,1993-09-01,43267,31374,0
ON397,1993-09-01,32621,20649,887
TF611,1993-09-01,63721,49315,0
DS773,1993-09-01,11805,8530,0
TR791,1993-09-01,21262,12201,7037
AB735,1993-09-01,131816,97868,1533
BR819,1993-09-01,14242,11053,0
TF740,1993-09-01,89647,93699,48
RK153,1993-09-01,34654,19379,0
ON893,1993-09-01,61298,41959,7502
TR382,1993-09-01,87433,61380,174
ON765,1993-09-01,79002,63210,0
CC479,1993-09-01,80309,62428,1535
DS652,1993-09-01,39992,33370,0
CC154,1993-09-01,109283,64216,1676
BR219,1993-09-01,78106,73362,0
YP552,1993-09-01,13093,8897,1164
ON369,1993-09-01,28166,19033,333
YP552,1993-09-01,15849,11406,97
CC479,1993-09-01,57430,40926,930
RK113,1993-09-01,31325,33696,12534
RK514,1993-09-01,125754,93484,0
AB735,1993-09-01,106341,93404,1536
RK403,1993-09-01,54135,39551,799
TF267,1993-09-01,6689,2941,0
CC464,1993-09-01,5957,4912,450
TF335,1993-09-01,72707,55503,0
DS416,1993-09-01,123967,86221,121
RK403,1993-09-01,99367,72475,0
ON804,1993-09-01,83694,69443,86
AB344,1993-09-01,47194,41867,0
ON804,1993-09-01,65517,37554,143
ON397,1993-09-01,35232,27581,916
TF850,1993-09-01,73368,54570,650
TF149,1993-09-01,50488,33121,246
RK113,1993-09-01,19506,10299,354
CC310,1993-09-01,70543,71321,12479
ON120,1993-09-01,84420,54712,0
ON231,1993-09-01,18397,15089,261
ON231,1993-09-01,24637,21451,0
BR264,1993-09-01,16681,7398,207
AB590,1993-09-01,128626,109332,941
CC872,1993-09-01,101253,85926,0
ON575,1993-09-01,95240,81624,0
TR843,1993-09-01,39649,23586,193
DS241,1993-09-01,36659,30869,0
DS773,1993-09-01,13628,7877,0
TF335,1993-09-01,80369,67277,450
BR772,1993-09-01,48614,34102,0
BR430,1993-09-01,9728,7700,0
TR382,1993-09-01,80937,97461,243
CC310,1993-09-01,63192,46538,3039
YP467,1993-09-01,36554,22216,6278
TR331,1993-09-01,42925,32994,150
RK114,1993-09-01,59992,53481,572
CC495,1993-09-01,78346,47837,0
TF359,1993-09-01,42357,33698,1126
RK301,1993-09-01,12085,6538,86
YP220,1993-09-01,40153,32258,0
TR455,1993-09-01,25190,27073,266
DS241,1993-09-01,81550,52340,0
ON369,1993-09-01,27144,15735,196
RK301,1993-09-01,13972,7775,113
YP181,1993-09-01,61719,60413,15078
TF149,1993-09-01,74158,61373,23
YP181,1993-09-01,74336,66990,8806
ON506,1993-09-01,17315,16658,0
ON575,1993-09-01,56795,55390,224
CC782,1993-09-01,52493,36158,819
YP821,1993-09-01,49945,47543,683
ON316,1993-09-01,80616,82183,0
TF359,1993-09-01,50062,41001,166
TR843,1993-09-01,43406,27440,352
AB560,1993-09-01,43689,38567,0
RK361,1993-09-01,43297,21914,698
TR455,1993-09-01,74142,57928,1076
TR791,1993-09-01,10965,7963,31
RK114,1993-09-01,52918,33141,1966
ON506,1993-09-01,42730,31724,0
CC464,1993-09-01,48712,35737,7824
BR836,1993-09-01,77849,88591,52
CC504,1993-09-01,73369,59107,261
YP714,1993-09-01,73140,72246,0
TF407,1993-09-01,97389,68498,0
TR336,1993-09-01,96017,80963,1186
ON120,1993-09-01,138095,72211,0
DS378,1993-09-01,37766,26376,1566
DS698,1993-09-01,20307,14292,270
BR430,1993-09-01,16972,13539,0
DS652,1993-09-01,32809,30126,396
YP220,1993-09-01,67792,30867,0
YP471,1993-09-01,56715,40554,0
TF172,1993-09-01,55275,44091,284
RK539,1993-09-01,115812,67307,0
CC849,1993-09-01,48898,38631,1327
YP821,1993-09-01,35466,30386,525
TF695,1993-09-01,38548,26416,0
DS378,1993-09-01,41346,36241,3799
BR264,1993-09-01,11614,6491,0
ON893,1993-09-01,52475,32886,2931
AB460,1993-09-01,100040,90035,0
YP676,1993-09-01,67305,42243,7211
DS698,1993-09-01,18331,10534,48
CC782,1993-09-01,63220,64173,800
TR235,1993-09-01,96367,95688,0
CC504,1993-09-01,54158,40534,7204
YP412,1993-09-01,50829,34016,0
TF143,1993-09-01,70189,70094,188
TF695,1993-09-01,38424,23776,0
TR516,1993-09-01,35788,23351,167
BR710,1993-09-01,32029,26909,464
TR235,1993-09-01,39393,28465,0
AB388,1993-09-01,30906,29903,0
RK153,1993-09-01,27841,24595,0
TF143,1993-09-01,98980,84905,214
RK345,1993-09-01,79440,89104,1408
AB742,1993-09-01,60737,26791,17431
AB388,1993-09-01,56338,38732,0
TF267,1993-09-01,18851,15678,341
TR400,1993-09-01,25134,19940,610
TF335,1993-10-01,133801,86421,525
TR336,1993-10-01,68660,48408,0
RK114,1993-10-01,74289,56755,649
YP181,1993-10-01,55534,68142,15460
RK345,1993-10-01,94349,86198,1257
CC482,1993-10-01,25828,16987,5655
TR791,1993-10-01,7521,4846,21
BR832,1993-10-01,56431,33491,0
ON575,1993-10-01,84512,94167,0
YP412,1993-10-01,39369,36429,0
RK114,1993-10-01,50955,45463,1446
CC479,1993-10-01,64609,38681,1162
TF695,1993-10-01,32731,18905,0
TR758,1993-10-01,38229,22752,0
TR455,1993-10-01,60628,60677,1236
DS698,1993-10-01,13088,8526,56
YP552,1993-10-01,19116,12681,98
ON575,1993-10-01,74516,45942,186
DS241,1993-10-01,78458,65627,0
YP552,1993-10-01,24518,15296,843
AB388,1993-10-01,51034,29527,0
DS241,1993-10-01,43951,33197,0
ON231,1993-10-01,17843,17893,303
RK113,1993-10-01,39236,37848,12275
YP821,1993-10-01,55964,44719,999
CC782,1993-10-01,57729,70569,883
BR254,1993-10-01,44376,39883,89
CC636,1993-10-01,50035,34990,1257
TF359,1993-10-01,56380,38507,952
AB560,1993-10-01,48517,42252,0
TF695,1993-10-01,34877,26068,0
DS652,1993-10-01,44225,30014,0
DS773,1993-10-01,16125,8820,0
TF143,1993-10-01,111976,99470,220
YP467,1993-10-01,30924,33708,7879
TR235,1993-10-01,85613,92053,0
RK301,1993-10-01,12770,7422,86
TR791,1993-10-01,15314,10997,5358
CC154,1993-10-01,93224,72994,44059
YP220,1993-10-01,60502,33885,0
RK403,1993-10-01,59485,37246,0
TF143,1993-10-01,121694,80996,246
TR382,1993-10-01,110852,75285,192
TF149,1993-10-01,51120,46142,284
TF335,1993-10-01,102086,54871,0
DS698,1993-10-01,19216,13700,342
YP181,1993-10-01,105450,69334,8980
BR219,1993-10-01,63878,51770,0
TF611,1993-10-01,54082,42393,0
CC782,1993-10-01,44975,43564,803
AB590,1993-10-01,92460,99221,742
RK539,1993-10-01,43135,30240,0
RK153,1993-10-01,34927,24728,0
ON506,1993-10-01,34221,28022,0
CC310,1993-10-01,95439,59197,12919
AB735,1993-10-01,97820,73844,1423
CC849,1993-10-01,63143,28924,1479
AB460,1993-10-01,101071,80856,0
TF267,1993-10-01,5598,3422,0
BR819,1993-10-01,16720,9917,0
TR382,1993-10-01,77048,57179,174
RK153,1993-10-01,26750,27379,0
ON120,1993-10-01,111919,72740,0
AB344,1993-10-01,43068,50036,0
TF407,1993-10-01,103270,70554,0
CC479,1993-10-01,59830,50290,1337
AB742,1993-10-01,72841,40062,18890
RK113,1993-10-01,17907,14903,412
TF149,1993-10-01,78519,86986,34
DS378,1993-10-01,51276,35110,2984
TR400,1993-10-01,24611,19858,4141
BR710,1993-10-01,26021,28270,5642
TR758,1993-10-01,78206,46277,394
YP676,1993-10-01,81697,59455,9151
ON120,1993-10-01,115436,67085,0
TF850,1993-10-01,52747,27734,34
TR843,1993-10-01,39166,21506,414
TF740,1993-10-01,100794,94258,52
ON397,1993-10-01,38645,25196,956
TR235,1993-10-01,61232,64533,0
YP220,1993-10-01,50343,24458,0
ON369,1993-10-01,26509,19147,306
BR772,1993-10-01,53007,33288,0
ON506,1993-10-01,22359,15896,0
BR772,1993-10-01,76951,39983,0
AB735,1993-10-01,143599,94086,1413
CC310,1993-10-01,54705,34109,2764
ON231,1993-10-01,25065,21682,0
RK514,1993-10-01,140745,95163,0
TF172,1993-10-01,57620,41221,258
ON316,1993-10-01,88265,71798,0
TR516,1993-10-01,39464,25500,137
RK539,1993-10-01,122989,82707,0
TR336,1993-10-01,118743,93980,0
YP821,1993-10-01,33442,41521,608
BR430,1993-10-01,23440,20256,480
YP471,1993-10-01,52098,43204,0
YP714,1993-10-01,67986,67994,0
DS416,1993-10-01,115268,87257,107
BR264,1993-10-01,21671,9376,294
ON369,1993-10-01,32403,12749,274
TR455,1993-10-01,35464,30350,241
DS652,1993-10-01,51260,30785,0
ON804,1993-10-01,68445,48096,125
RK361,1993-10-01,20445,14985,371
CC464,1993-10-01,59223,50587,8313
BR836,1993-10-01,72426,67772,48
TF585,1993-10-01,125643,95932,0
RK403,1993-10-01,93425,65179,0
AB388,1993-10-01,39835,24877,0
DS773,1993-10-01,12476,6181,0
TR387,1993-10-01,83702,72068,0
CC504,1993-10-01,70247,53810,320
CC504,1993-10-01,68319,46596,8735
BR819,1993-10-01,31107,16316,1270
ON893,1993-10-01,43563,43773,3515
ON893,1993-10-01,54312,46708,8072
BR264,1993-10-01,12477,8368,0
RK301,1993-10-01,14135,10226,0
TF267,1993-10-01,22166,18803,311
ON397,1993-10-01,42560,27223,1109
CC495,1993-10-01,79879,46886,0
ON804,1993-10-01,102724,71262,95
AB590,1993-10-01,117742,109612,3293
TF740,1993-10-01,91021,84160,35
TF359,1993-10-01,57718,35587,171
CC872,1993-10-01,88560,90504,0
DS378,1993-10-01,40941,23251,1454
ON765,1993-10-01,98691,71365,0
TR843,1993-10-01,33516,27385,207
TR331,1993-10-01,57290,38739,158
RK345,1993-10-01,73663,61182,208
BR264,1993-11-01,13517,6906,0
ON231,1993-11-01,17321,17667,246
YP821,1993-11-01,31706,33394,578
TR758,1993-11-01,61916,31160,165
YP552,1993-11-01,21618,17396,366
TR843,1993-11-01,35065,21468,264
CC482,1993-11-01,27571,17265,7378
DS378,1993-11-01,44942,29739,3255
BR254,1993-11-01,60349,36626,0
YP181,1993-11-01,70607,80404,8152
BR430,1993-11-01,46370,43272,525
TF407,1993-11-01,127142,57514,0
RK301,1993-11-01,10482,6419,114
YP412,1993-11-01,50388,36266,0
AB590,1993-11-01,117897,79088,2435
YP471,1993-11-01,67999,51851,156
AB344,1993-11-01,50094,36193,130
CC636,1993-11-01,51431,27145,804
CC464,1993-11-01,55370,32082,12786
ON575,1993-11-01,117654,107599,0
ON506,1993-11-01,21093,12380,0
TF359,1993-11-01,49032,26222,948
RK153,1993-11-01,29304,21071,0
BR832,1993-11-01,39040,34980,0
YP821,1993-11-01,40885,36552,780
ON765,1993-11-01,84785,64567,0
DS241,1993-11-01,51750,28697,0
DS416,1993-11-01,100382,81835,137
TF149,1993-11-01,97147,74787,34
ON369,1993-11-01,29077,29177,53
TF335,1993-11-01,115487,85421,652
CC782,1993-11-01,64492,63774,911
ON397,1993-11-01,26146,16437,633
ON893,1993-11-01,48276,43342,5935
AB742,1993-11-01,71115,48337,0
ON397,1993-11-01,39012,27611,2603
TR455,1993-11-01,83120,51098,2033
AB560,1993-11-01,57992,37099,0
AB735,1993-11-01,126360,77479,1382
DS773,1993-11-01,14511,8547,0
TR235,1993-11-01,111414,87078,0
BR819,1993-11-01,32714,20882,1299
RK114,1993-11-01,58999,51216,558
CC504,1993-11-01,69899,59967,371
RK403,1993-11-01,62011,51241,0
DS241,1993-11-01,78588,54905,0
TF143,1993-11-01,121552,85473,275
ON231,1993-11-01,28793,29063,200
AB388,1993-11-01,45229,30955,0
ON804,1993-11-01,66886,34627,144
TF850,1993-11-01,43589,32599,31
RK514,1993-11-01,129281,85640,0
RK153,1993-11-01,32877,19272,0
TF611,1993-11-01,53064,41528,0
TR843,1993-11-01,42741,28035,346
YP552,1993-11-01,12655,10163,76
ON506,1993-11-01,48072,28635,0
BR264,1993-11-01,21857,9811,260
TF695,1993-11-01,32311,24520,0
CC310,1993-11-01,55581,38199,2378
TF172,1993-11-01,61958,44712,323
DS773,1993-11-01,11732,6640,0
ON575,1993-11-01,78474,60562,235
CC310,1993-11-01,86037,66601,9945
RK113,1993-11-01,21840,13081,370
AB388,1993-11-01,41573,26646,0
TR336,1993-11-01,137521,91840,0
AB590,1993-11-01,118046,109609,1021
TF740,1993-11-01,97234,90862,47
YP467,1993-11-01,30001,28822,7562
TR400,1993-11-01,22644,15432,3481
TR382,1993-11-01,86281,75237,256
TF149,1993-11-01,57342,33322,260
RK301,1993-11-01,12347,8397,0
CC504,1993-11-01,60494,39628,6809
AB460,1993-11-01,87257,67671,0
DS652,1993-11-01,41733,23048,0
DS698,1993-11-01,20399,11967,246
TF585,1993-11-01,90082,84909,0
YP181,1993-11-01,56125,51573,11787
RK345,1993-11-01,86206,84667,1428
RK539,1993-11-01,108055,82306,0
TR455,1993-11-01,26186,25232,229
TF695,1993-11-01,35062,22971,0
DS698,1993-11-01,14919,8565,56
AB735,1993-11-01,117167,78608,1635
CC782,1993-11-01,43820,45102,764
RK539,1993-11-01,47383,29369,0
BR772,1993-11-01,67775,47062,0
ON120,1993-11-01,122322,62037,0
TF335,1993-11-01,99880,58797,0
TF740,1993-11-01,72636,72467,32
BR710,1993-11-01,37006,21188,4740
BR219,1993-11-01,80270,71242,0
ON804,1993-11-01,87461,48430,102
YP714,1993-11-01,85656,60193,0
BR772,1993-11-01,58591,30986,0
DS652,1993-11-01,53464,30865,0
TR791,1993-11-01,19852,13227,46
TR331,1993-11-01,44715,40786,117
BR836,1993-11-01,74823,85969,55
CC495,1993-11-01,58564,43407,0
YP220,1993-11-01,59401,30815,0
YP676,1993-11-01,52045,41986,9572
RK345,1993-11-01,86730,73184,278
TR382,1993-11-01,69321,56982,0
ON369,1993-11-01,27754,20309,30
BR819,1993-11-01,14211,7263,0
TR516,1993-11-01,55215,35865,624
ON316,1993-11-01,100705,78345,0
CC154,1993-11-01,87108,61922,5639
TF267,1993-11-01,14280,12482,0
RK403,1993-11-01,102277,64701,0
DS378,1993-11-01,36822,22060,1382
ON120,1993-11-01,105157,74363,0
YP220,1993-11-01,60401,47600,0
BR430,1993-11-01,21907,19589,263
TF359,1993-11-01,48056,46509,159
TR758,1993-11-01,100736,55245,969
TR336,1993-11-01,78098,51002,0
ON893,1993-11-01,41386,30520,2426
TF143,1993-11-01,100662,84426,221
TR791,1993-11-01,42944,24054,16438
TF267,1993-11-01,17460,14696,1037
CC872,1993-11-01,100624,69799,0
RK113,1993-11-01,31515,37594,13016
TR235,1993-11-01,121452,87339,0
CC479,1993-11-01,58225,40182,1081
CC849,1993-11-01,42567,29156,7812
CC479,1993-11-01,64121,49285,1441
TR387,1993-11-01,78788,66493,0
RK114,1993-11-01,53555,31455,1904
ON575,1993-12-01,69013,70511,264
DS773,1993-12-01,13737,6084,0
ON231,1993-12-01,32702,25060,181
RK403,1993-12-01,96330,66493,0
BR264,1993-12-01,21818,11273,315
TR516,1993-12-01,39681,33345,647
TR235,1993-12-01,124239,97336,0
TF143,1993-12-01,93035,98219,209
ON120,1993-12-01,103667,80048,0
AB590,1993-12-01,104315,101062,2558
TR382,1993-12-01,105344,104593,211
TF335,1993-12-01,97998,59195,0
TF149,1993-12-01,62782,38420,225
TR336,1993-12-01,71655,51166,0
BR772,1993-12-01,45354,33908,0
DS698,1993-12-01,15989,9285,276
TF359,1993-12-01,41901,24860,972
AB388,1993-12-01,38899,43222,0
ON316,1993-12-01,84373,85360,0
TF850,1993-12-01,37750,22868,25
TF407,1993-12-01,105640,81568,0
YP471,1993-12-01,69588,55069,198
CC636,1993-12-01,43223,37367,893
CC310,1993-12-01,23910,19461,1466
ON506,1993-12-01,43314,27674,0
YP552,1993-12-01,13294,10090,77
TR791,1993-12-01,34517,23669,13648
BR819,1993-12-01,13066,9435,0
RK153,1993-12-01,36998,21367,0
DS241,1993-12-01,43492,40196,0
BR430,1993-12-01,24054,20773,202
CC782,1993-12-01,62632,51859,605
TR235,1993-12-01,98465,97215,0
TR331,1993-12-01,43764,44820,0
RK114,1993-12-01,48045,31691,5969
TR843,1993-12-01,22293,17961,580
TF172,1993-12-01,95280,66058,161
BR836,1993-12-01,97659,62313,81
AB460,1993-12-01,80722,104161,0
AB590,1993-12-01,135415,101509,871
TR791,1993-12-01,17025,12604,56
BR254,1993-12-01,50052,57378,0
YP412,1993-12-01,34557,19470,0
RK301,1993-12-01,14112,8134,0
TR455,1993-12-01,63641,62031,2712
TR336,1993-12-01,124696,95846,0
TF740,1993-12-01,76258,65909,51
YP220,1993-12-01,44951,24665,0
TR400,1993-12-01,23271,18971,2957
TR382,1993-12-01,100768,80048,0
RK403,1993-12-01,79561,51538,0
ON575,1993-12-01,112655,75265,50
TR387,1993-12-01,77033,84671,0
ON893,1993-12-01,64571,53225,6604
CC482,1993-12-01,22214,11596,97
TF359,1993-12-01,49660,30863,300
RK153,1993-12-01,36953,23965,0
ON893,1993-12-01,38493,32877,2922
BR219,1993-12-01,83554,87333,184
AB735,1993-12-01,135181,70137,1700
DS416,1993-12-01,120699,101869,121
DS378,1993-12-01,35707,43556,3307
CC479,1993-12-01,79436,60606,4772
TF267,1993-12-01,40112,26094,0
ON369,1993-12-01,37773,26187,62
DS378,1993-12-01,38960,22935,2706
